URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
48150.2,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,17.0,17.0,0.0,0.09289617460957329,22.75,0.3087431693989071,9.223497267759564,22.75,113.0,366.0,2.0355191256830603,3.0,5.081043956043956
48612.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,5.0,9.0,-0.2857142653061239,0.04761904745707807,19.0,0.22789115646258504,7.691156462585035,19.0,67.0,294.0,1.9047619047619047,1.0,5.395789473684211
49073.8,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,68.0,41.0,0.24770641974581267,0.11657753998227001,19.96470588235294,0.33689839572192515,8.120641711229947,19.96470588235294,315.0,935.0,2.217112299465241,2.0,5.524454920447849
49535.6,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,28.0,51.0,-0.29113923682102233,0.13527397237110622,19.96078431372549,0.273972602739726,8.093902766586087,19.96078431372549,160.0,584.0,1.9794520547945205,1.0,5.4636542239685655
49997.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,45.0,31.0,0.1842105238919668,0.1078014182868065,20.779661016949152,0.2950354609929078,8.429878591176823,20.779661016949152,208.0,705.0,2.046808510638298,7.0,5.64437194127243
50459.2,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,7.0,27.0,-0.5882352768166096,0.0916442046047326,18.470588235294116,0.23180592991913745,7.480957666085302,18.470588235294116,86.0,371.0,1.8247978436657681,3.0,5.219745222929936
50921.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,19.0,41.0,-0.3666666605555557,0.06787330309064106,20.875,0.2828054298642534,8.463122171945702,20.875,250.0,884.0,1.98868778280543,1.0,5.217564870259481
51382.8,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,70.0,40.0,0.2727272702479339,0.10338345854945162,25.069767441860463,0.28477443609022557,10.141816751180276,25.069767441860463,303.0,1064.0,2.039473684210526,8.0,5.055658627087198
51844.6,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,18.0,21.0,-0.0769230749506904,0.09397590338800987,22.8,0.27710843373493976,9.230843373493977,22.8,115.0,415.0,2.0072289156626506,7.0,5.156641604010025
52306.4,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,9.0,25.0,-0.47058822145328766,0.20481927587458268,19.45,0.3132530120481928,7.905301204819278,19.45,52.0,166.0,2.036144578313253,6.0,4.704370179948586
52768.2,https://insights.blackcoffer.com/continued-demand-for-sustainability/,21.0,7.0,0.49999998214285774,0.09790209755978288,15.243243243243244,0.24475524475524477,6.1951993951993956,15.243243243243244,70.0,286.0,2.0244755244755246,4.0,5.164893617021277
